因	ʔjin/¹	in55	in44	in21	iẽ213	iə̃213	in24	iẽ21	iə̃44	iŋ44	ĩn31	iŋ44	in55	in55	in55	ĩ44	in31	in21	iəŋ11	iŋ13	ĩŋ31	iŋ53	in55	ʔin33	j̠aŋ33	iʌ̃31	in11	in33	in33	in42	in44	in24	jɐn53	jɐn55	jɐn55	in55	iŋ44	eiŋ54	iŋ33	in23
團	dwan/¹	tʰuan35	tʰuan24	tʰuan45	tʰuã42	tʰuã42	tʰuan42	tʰuã24	tʰuã24	tʰuan53	tʰuɛ̃n53	tʰuan51	tʰan213	tʰuan31	tʰuan21	tʰuã̠31	tʰuaŋ24	tʰʊ̃55	tʰuæ̃11	tuɑŋ13～住|tʰuɑŋ13	tʰuæ̃31	dø13	dø13	duõ213	dø31	tʰo44	tuːə44	tõ13	dɔn12	tʰɵn24	tʰon11	tʰon11	tʰyn21	tʰyn21	tʰyn21	tʰuan35|tʰŋ̍35	tʰuaŋ53	tʰuiŋ21|tuiŋ21	tʰuaŋ55	huaŋ31
園	ɣɥon/¹	yan35	yan24	yan45	yã42	yã42	yan42	yã24	yã24	yan53	yɛ̃n53	yan51	yɛn213	yan31	ian21	iɛ̃31	yen24	yĩ55	ye11	ye̞13	ye31	ɦyø13	ɦiø13	ɦyõ213	jy31	ue44	yɛ44	yẽ13	yẽ12	yɵn45	ian11	ʒen11	jyn21	yn21	jyn21	uan35|hŋ̍35	huoŋ53	xyiŋ33	hŋ̍55	zuaŋ31|hui31
國	kwok/⁴	kuo35	kuo213	kuo45	kuə55	kuə55	kuo24|kuɛ24	kuei21	kuɨ44	kuə13	kuə13	kuɤ213	kuɤ213	kue31	kuɛ21	ko31	kueʔ5	kuɐʔ5	kuəʔ2	kuʌʔ13	kuaʔ43	koʔ5	kuəʔ5	koʔ5	kai213	kuʔ21	kuə5	kuə24	ko24	kuɛʔ5	kuet1	kuet22	kwɔk3	kɔk33	kwɔk3	kɔk32	kuɔʔ23	ko24	kok2	kok5
土	tʰu/²	tʰu214	tʰu213	tʰu13	tʰu55	tʰu55	tʰu53	tʰu53	tʰv̩53	tʰu53	tʰu442	tʰu51	tʰəu42	tʰu53	tʰu42	tʰu53	tʰu212	tʰu24	tʰu53	tʰu53	tʰu53	tʰu35	tʰəu51	tʰu53	tʰøy35	tʰu35	tʰəu31	tʰəu41	tʰəɯ42	tʰu213	tʰu31	tʰu31	tʰou35	tʰu35	tʰou35	tʰɔ53	tʰu32	tʰu21	tʰou53	hɔu31訓途|hɔu213～產
在	dzoj/²	t͡sai51	t͡sai53～早|t͡sai213～家	tai53|t͡sai53	t͡sɛ21	t͡sɛ42	t͡sai312	t͡sai44	t͡sɛ213	t͡sɛ13	t͡sɛ13	t͡sai213	t͡sai35	t͡sai13	t͡sai213現～|tai213～家	t͡sæ212	t͡sae44	t͡se̞53	t͡sai45	t͡sæ35	t͡sɛ55	ze13	ze̞31	d͡ze̞13	ze35	t͡sʰɛ35|t͡sʰɛ22	t͡sʰə24	t͡sai55|t͡sai11|təu11～屋裡	d͡zai21	t͡sʰai21	t͡sʰoi44|hoi44|t͡sʰai53	t͡sʰɑi55	t͡sɔi22	t͡sɔi22	t͡sɔi22	t͡sai22	t͡sɑi242	t͡sai42	t͡sai35|to35	t͡sai33|ʔdu33訓
地	dij/³	ti51	ti53	ti53	ti21	ti42	ti312	ti44	t͡sz̩213	ti13	ti13	ti213	ti35	ti13	ti213	ti212	ti44	t͡sz̩53	ti45	ti35	ti55	di13	di31	di13	dei22	tʰi22	tʰi11	ti55|ti11	di21	tʰi21	tʰi53	tʰi55	tei22	ti22	tei22	ti22|te22～理|tue22土～	tɛi242	ti44	ti31	ʔdi35|ʔdi33|ʔdi23
均	ɣwin/³	t͡ɕyn55	t͡ɕyn44	t͡ɕyn21	t͡ɕyẽ213	t͡ɕyə̃213	t͡ɕyn24	t͡ɕyẽ21	t͡ɕyə̃44	t͡ɕyŋ44	t͡ɕỹn31	t͡ɕyŋ44	t͡ɕyn55	t͡ɕyn55	t͡ɕin55	t͡ɕĩ44	t͡ɕyn31	t͡ɕyn21	t͡ɕyəŋ11	t͡ɕyŋ13	t͡ɕỹŋ31	t͡ɕyŋ53|t͡ɕioŋ53	t͡ɕyən55	t͡sz̩ʷen33	t͡ɕoŋ33	t͡ɕyʌ̃31	t͡ɕyan11	t͡ɕyn33	t͡ɕyn33	t͡ɕyn42	kiun44	kuŋ24	kwɐn53	kʰʷɐn55	kwɐn55|kʰwɐn55	kun55	kuŋ44	kœyŋ54	kɯŋ33	kin23|kun23|xun23
坐	dzwa/²	t͡suo51	t͡suo53	t͡suo53	t͡suə21	t͡suə42	t͡suo312	t͡suo44	t͡su213	t͡suə13	t͡suə13	t͡suɤ213	t͡suo35	t͡so13	t͡so213	t͡so212	t͡so44	t͡sʊ53	t͡suɤ45	t͡ɕye̞35|t͡suə35	t͡suɤ55	zu13	zəu31	d͡zo13	zo35	t͡sʰo35	t͡sʰo24	t͡so55|t͡so11	d͡zo21	t͡sʰo21	t͡sʰo44	t͡sʰo24	t͡sɔ22|t͡sʰɔ23	t͡sʰɔ24	t͡sɔ22|t͡sʰɔ13	t͡so22|t͡se22	sɔy242	t͡so44	t͡so35	t͡se33
塊	kʰwoj/³	kʰuai51	kʰuai53	kʰuai53	kʰuɛ21	kʰuɛ42	kʰuai312	kʰuai53	kʰuɛ53	kʰuɛ53|kʰuɛ13	kʰuɛ442	kʰuai213	kʰuai42	kʰuai53	kʰuai42	kʰuæ53	kʰuae44	kʰue̞53	kʰuai45一～糖|kʰuai53糖～～	kʰuæ53|xuæ53一～人	kʰuɛ55兩～錢|kʰuɛ53石頭～子	kʰue35	kʰue̞513	kʰue̞445	kʰai42	kʰua324	kʰua42	kʰuai41	kʰuai42	kʰuai213	kʰuai53		fai33	fai33|wai33	fai33	kʰuai21	kʰuɑi212		ko213	xɔi35|xuai35
坤	kʰwon/¹	kʰuən55	kʰuən44	kʰuən21	kʰuẽ213	kʰuə̃213	kʰuən24	kʰuẽ21	kʰuə̃44	kʰuŋ44	kʰũn31	kʰuŋ44	kʰuən55	kʰuən55	kʰuen55	kʰuə44̃	kʰun31	kʰuən21	kʰuəŋ11	kʰuŋ13	kʰũŋ31	kʰuəŋ53	kʰuən55	kʰun33	kʰaŋ33	kʰuʌ̃31	kʰuɛ11	kʰuən33	kʰuən33	kʰun42	kʰun44	kʰun24	kʰwɐn53	kʰʷɐn55	kʰwɐn55	kʰun55	kʰuŋ44	kʰɔŋ54	kʰuŋ33	xun23
垂	dʑwe	ʈ͡ʂʰuei35	t͡sʰuei44|t͡sʰuei44	t͡sʰuei45	ʈ͡ʂʰuei42	ʈ͡ʂʰue42	ʈ͡ʂʰuei42	p͡fʰei24	ʈ͡ʂʰuɨ24	ʈ͡ʂʰuei53	p͡fʰei53	ʈ͡ʂʰuei51	t͡sʰuei213	t͡sʰuei31	t͡sʰuei21	ʈ͡ʂʰuei31	ʈ͡ʂʰuəi24	ʈ͡ʂʰue55	t͡sʰuei11	t͡sʰuei13	t͡sʰuei31	zø13	ze̞13	d͡zz̩ʷei213	d͡zz̩31	ɕye44	ɕy44	t͡ɕyei13	d͡ʑyəi12	t͡sʰui24	sui11	sui11	søy21	sui21	søy21	sui35|se35	suoi53	sy33|ty44	sui55	sui31
堂	daŋ/¹	tʰɑŋ35	tʰaŋ24	tʰɑŋ45	tʰaŋ42	tʰaŋ42	tʰaŋ42	tʰaŋ24	tɔ̃24	tʰɑŋ53	tʰɑ̃53	tʰɑŋ51	tʰaŋ213	tʰaŋ31	tʰaŋ21	tʰã̠31	tʰaŋ24	tʰɑ̃55	tʰɒ̃11	tʰɑŋ13	tʰɑ̃31	dɑ̃13	dɑ̃13	dɑŋ213	duɔ31	tʰa44	tau44	tan13	dɔn12	tʰɔŋ24	tʰoŋ11	tʰoŋ11	tʰɔŋ21	tʰɔŋ21	tʰɔŋ21	tɔŋ35|tŋ̍35	touŋ53	tɔŋ21	tʰaŋ55|tɯŋ55	haŋ31|ʔdo31
堆	twoj/¹	tuei55	tuei44	tuei21	tuei213|t͡suei213	tue213|t͡sue213	tuei24	tuei21	tuɨ44	tuei44	tuei31	tuei44	tei55	tuei55	tuei55	tuei44	tuəi31	te21	tuei11|t͡suei11	t͡suei13|tuæ13	tuei31	te53	te̞55	tui33	tai33	tɛ31	tə11	tei33	təi33	tui42	toi44	toi24	tøy53	tui55	tøy55	tui55|tu55	tøy44	to54	tui33|tu33	ʔdui23
增	tsoŋ/¹	t͡səŋ55	t͡səŋ44	t͡səŋ21	t͡səŋ213	t͡səŋ213	t͡səŋ24	t͡səŋ21	t͡sə̃44	t͡səŋ44	t͡sə̃n31	t͡sɤŋ44	t͡sən55	t͡sən55	t͡sen55	t͡sə44̃	t͡sən31	t͡sən21	t͡səŋ11	t͡səŋ13	t͡sə̃ŋ31	ʈ͡ʂəŋ53	t͡sən55	t͡sen33	t͡saŋ33	t͡sʌ̃31	t͡sɛ11	t͡sən33	t͡sən33	t͡sɛn42	t͡sen44	t͡sen24	t͡sɐŋ53	t͡sɐŋ55	t͡sɐŋ55	t͡siŋ55	t͡sɛiŋ44	t͡saiŋ44	t͡seŋ33	t͡seŋ33|t͡sɔŋ35
壁	pek/⁴	pi51	pi53	pi53	pi21	pi55	pi312	pi21	pji44	pi13	pi13	pi213	pi213	pi31	pi21	pi31	piʔ5	piəʔ5	piəʔ2	piʌʔ13	piəʔ43	piɪʔ5	piəʔ5	piəʔ5	pi213	piʔ21	pi5	pi24|pia24	piɒ24	piɑʔ5	piak1	piɑk22	pek5	pek55	pik5	pik32|piaʔ32	piɛʔ23	pi24|pia24	piaʔ2	ʔbek5|ʔbia55
士	ɖʐi/²	ʂʐ̩51	ʂʐ̩53	sz̩53	ʂʐ̩21	ʂʐ̩42	ʂʐ̩312	sz̩44	sz̩213	ʂʐ̩13	ʂʐ̩13	sz̩213	sz̩35	sz̩13	sz̩213	sz̩212	sz̩44	sz̩53	sz̩45	sz̩35	sz̩55	zz̩13	zz̩31	zz̩13	zz̩35	sz̩22	sz̩11	sz̩55	sz̩55	sz̩21	sz̩53	sï55	si22	sz̩22	si22	su22	søy242	su44	sɯ35	si33
壬	ɲim/¹	ʐən35	ʐən24	ʐən45	ʐẽ42	iə̃42	ʐən42	ʐẽ24	ʐə̃53	ʐəŋ53	ʐə̃n53	ʐɤŋ51	nən213	zən31	zen21	ʐə̃31	ʐən44	ʐən55	zəŋ11	ʐəŋ13	ʐə̃ŋ31	ȵiŋ13|zəŋ13	ȵin13	zen213	ȵaŋ31	iʌ̃44	ian44	ʐən13	in12	lɨn45	ŋim11	ŋim11	jɐm21	jɐm21	jɐm21	lim35	iŋ53	iŋ21	zim35	zim31
殼	kʰækʷ/⁴	kʰɤ35|t͡ɕʰiɑu51	kʰɤ24|t͡ɕʰiau53	kʰɤ45|t͡ɕʰiɑu53	kʰə213	kʰə55|t͡ɕʰyə55	kʰɤ24	kʰɤ21	kʰu44	kʰə13	kʰə442	kʰɤ44	kʰuo213	kʰo31	kʰo21	kʰo31	kʰoʔ5	kʰɐʔ5	kʰaʔ2		kʰaʔ43	kʰoʔ5	kʰoʔ5	kʰoʔ5	kʰo213	kʰɔʔ21	kʰo5	kʰo24	kʰo24	kʰɔʔ5	hok1	hok22	hɔk3	hɔk33	hɔk3	kʰak32	kʰɔyʔ23	kʰu24	kʰak2	xak5
外	ŋwaj/³	uai51	uai53	vai53	vɛ21	vɛ42	uai312	uai44	uɛ213	vɛ13	vɛ13	vai213	uai35	uai13	uai213	uæ212	uae44	ue̞53|ue53	vai45	uæ35	vɛ55	ŋa13	ŋɑ31	ɦue̞13	va22	uɛ22|ŋa22	ŋa11	uai55|uai11	uai21	uai21	ŋoi53	ŋoi55	ŋɔi22	ŋɔi22	ŋɔi22	gue22|gua22	ŋuɔi242	kuɛ44	gua31	ŋɔi33|hua23
大	da/³	ta51	ta53	tɑ53	ta21	ta213	ta312	ta44	ta213	ta13	ta13	ta213	ta35	ta13	ta213	ta̠212	tɑ44	ta53	ta45	tei35|tɑ35	ta55	da13|du13	dəu31	dɑ13|do13	da22|dɤu22	tʰa22|tʰo22	tʰo11	ta55|tai11	dai21	tʰo21～娘,姑母	tʰai53	tʰɑi55	tai22	tai22	tai22	to22|tua22	tuɑi242	tuɛ44	tai35|tua31	ʔda35|ʔdua23
央	ʔjaŋ/¹	iɑŋ55	iaŋ44	iɑŋ21	iaŋ213	iaŋ213	iaŋ24	iaŋ21	iɔ̃44	iɑŋ44	iɑ̃31	iɑŋ44	iaŋ55	iaŋ55	iaŋ55	iã̠44	iaŋ31	iɑ̃21	iɒ̃11	iɑŋ13	iɑ̃31	iã53	iã55	ʔiɑŋ33	j̠i33	ia31	iau11	ian33	ian33	iɔŋ42	ioŋ44	oŋ24	jœŋ53	jœŋ55	jœŋ55	iɔŋ55	yoŋ44	iɔŋ54|ɔŋ54	iaŋ33|ŋ33	iaŋ23|o23
頭	duw/¹	tʰou35	tʰou24	tʰou45	tʰou42	tʰou42	tʰou42	tʰou24	tʰɯ24	tʰəu53	tʰou53	tʰɤu51	tʰəu213	tʰəu31	tʰəu21	tʰəu31	tʰəɯ24	tʰɯ55	tʰəu11	təu13|tʰəu13	tʰəu31	dɤ13	dɤ13	dei213	dɤu31	tʰiu44	tʰiu44	təu13	dəɯ12	tʰɛu24	tʰeu11	tʰeu11	tʰɐu21	tʰɐu21	tʰɐu21	tʰɔ35|tʰau35	tʰau53	tʰe33	tʰau55	hau31
夷	jij/¹	i35	i24	i45	i42	i42	i42	i24	ji213	i53	i53	i51	i213	i31	i21	i31	i24	zz̩55	i11	i13	i31	ɦi13	ɦi13	ɦi213	ji31	i44	i44	i13	i12	i45	i11	ʒï11	ji21	ji21	ji21	i35	i53	i21	i55	zi31
誇	kʰwæ/¹	kʰua55	kʰua44	kʰuɑ21	kʰua213	kʰua213	kʰua24	kʰua21	kʰua44	kʰua44	kʰua31	kʰua44	kʰua35	kʰua55	kʰua55	kʰua̠44	kʰuɑ31	kʰua21	kʰua11	kʰuɑ13	kʰua31	kʰo53|kʰua53	kʰo55	kʰuɑ33	kʰo33	kʰua31	kʰuːə11	kʰua33	kʰuɒ33	kuɑ42	kʰua44	kʰuɑ24	kʰwa53	kʰʷa55	kʰwa55	kʰua55	kʰua44	kʰua54	kʰua33	xua23
奇	kje/¹	t͡ɕʰi35	t͡ɕʰi24	t͡ɕʰi45	t͡ɕʰi42	t͡ɕʰi42	t͡ɕʰi42	t͡ɕʰi24	t͡ɕʰji24	t͡ɕʰi53	t͡ɕʰi53	t͡ɕʰi213	t͡ɕʰi213	t͡ɕʰi31	t͡ɕʰi21	t͡ɕʰi31	t͡ɕʰi24	t͡sʰz̩55	t͡ɕʰi11	t͡ɕʰi13	t͡ɕʰi31	d͡ʑi13	d͡ʑi13	d͡ʑi213	d͡zz̩31	t͡ɕʰi44	t͡ɕi44稀～|t͡ɕʰi44～怪	t͡ɕi13	d͡ʑi12	t͡ɕʰi24	kʰi11	kʰi11	kʰei21	kʰi21	kʰei21	ki35	ki53	ki21|kyɛ54	kʰi55	xi31
奉	pʰjoŋʷ/²	fəŋ51	fəŋ53	fəŋ53	fəŋ21	fəŋ42	fəŋ312	fəŋ44	fə̃213	fəŋ13	fə̃n442	fɤŋ213	foŋ35	foŋ13	foŋ213	foŋ212	fən44	fəŋ53	fəŋ45	xuŋ35	fə̃ŋ55	voŋ13	voŋ31	voŋ13	ɦoŋ35	fʌ̃22	fan42	xoŋ55	ɸən55	fuŋ21	fuŋ53	fuŋ55	foŋ22	fuŋ22	foŋ22	hɔŋ22	houŋ242	xɔŋ44	hoŋ35	foŋ33
奏	tsuw/³	t͡sou51	t͡sou53	t͡sou53	t͡sou21	t͡sou42	t͡sou312	t͡sou44	t͡sɯ213	t͡səu13	t͡sou13	tɤu213	t͡səu35	t͡səu13	t͡səu213	t͡səu212	t͡səɯ44	t͡sɯ53	t͡səu45	t͡səu35	t͡səu55	t͡sɤ35	t͡sɤ513	t͡sei445	t͡sau42	t͡so324	t͡siu42	t͡səu55	t͡səɯ55	t͡sɛu45	t͡seu53	t͡seu55	t͡sɐu33	t͡sɐu33	t͡sɐu33	t͡sɔ21|t͡sau21	t͡sɑu212	t͡se33	zau213	t͡sɔu35
奚	ɣej/¹	ɕi55	ɕi44	ɕi21	ɕi213	ɕi213	ɕi24	ɕi21	ɕi44	ɕi44	ɕi53	ɕi44	ɕi55	t͡ɕʰi55	ɕi55	ɕi44	ɕi24	sz̩21	ɕi11		ɕi31	ɕi53|ɦi13	ɦi13	ɦi213	ji31	t͡ɕʰi31		ɕi33	ɕi33		hi44		hɐi21	hɐi21	hɐi21	he35	hie53	xi54	hi55	hi23
奧	ʔjukʷ/⁴	ɑu51	au53	nɑu53	ŋɔ21	ɣɔ42	au312	ŋau44	nɔ213	ɔ13	ɔ13	ɔ51	ŋau35	ŋau13	ŋao213	ɔ212	ɔo44	ʐɔ53	ɣau45	ŋɔ35	ŋɔ55	ɔ35	æ51	ʔɔ445	ɜ42	ŋɔ324	ŋə42	ŋau55	ŋaɯ55	ŋɑu45	au53	o55	ou33	u33	ou33	o21	ɔ212	ŋau44	o213	au35
女	ɳjo/³	ny214	ny213	nuei13|ny13	ȵy55	ny55	ny53	ny53	mji53	ny53	ȵy442	ȵy51	y42	ȵy53	ni42	ni53	ly212	zz̩ʷ24	ny53	nzz̩ʷ53～子|ȵy53～貓	ny53	ȵy13	ȵy31	nz̩ʷ53	ȵy35	ny35	ȵy24	ȵy41	ȵy42	ȵy213	n̩31	ŋ̍31	nøy23	ny24	nøy13	lu53|li53	ny32	ny21	nɯŋ53	nu213
奴	nu/¹	nu35	mu24	nu45	mu42	nu42	nu42	nou24	nv̩24	nu53	lu53	mu51	nəu213	nu31	nu21	nu31	lu24	lu55	nəu11	nəu13	nəu31	nu13	nəu31	no213	nɤu31	lu44	ləu44	ləu13	nəɯ12	lu45	nu11	mu11	nou21	nu21	nou21	lɔ35	nu53	nu33	nõu55	nu31|nɔu31
姦	kæn/¹	t͡ɕian55	t͡ɕian44	t͡ɕian21	t͡ɕiã213	t͡ɕiã213	t͡ɕian24	t͡ɕiã21	t͡ɕiã44	t͡ɕian44	t͡ɕiɛ̃n31	t͡ɕian44	t͡ɕiɛn55	t͡ɕian55	t͡ɕian55	t͡ɕiɛ̃44	t͡ɕien31	t͡ɕiĩ21	t͡ɕie11	t͡ɕiɑŋ13	t͡ɕie31	ke53	t͡ɕiɪ55	t͡ɕiẽ̞33	ka33	t͡ɕie31|kɛ31	kɔ11強～|t͡siɛ11～賊	kan33	kan33	kan42	kian44	kien24	kan53	kan55	kan55	kan55	kaŋ44	kaiŋ54	kaŋ33	kaŋ23
如	ɲo/¹	ʐu35	lu24|ʐu24	iu45|ʐu45	lu42	y42	ʐʉ42	vu24	v̩24	ʐu53	vu13	ʐu213|vu213	y213	zu31	zu21	ʐu31	ʐu24	ʐu55	zu11	zz̩ʷ13	ʐu31	zz̩13	zz̩ʷ13	zz̩ʷ213	zz̩31	y44	y44	y13	y12	ɵ45	i11		jy21	y21	jy21	lu35	y53	y21	zu55	zu31|zi31
婦	bjuw/²	fu51	fu44	fu53	fu21	fu213	fu24	fu44	fv̩213	fu13	fu13	fu213	fu35	fu13	fu213	fu212	fu44	fu53	fu45	xu35	fu55	vu13	vu31	vu13	vøy35	fu22|fu35	fu24	fu55	ɸu21	fu21	fu53	fu55	fu23	fu24|pʰu24	fu13	hu22|pu22新～	hou242|pou242新～	xu44|py42	hu35|pu35	fu33|ʔbu33新～
妥	tʰwa/²	tʰuo214	tʰuo213	tʰuo13	tʰuə55	tʰuə55	tʰuo53	tʰuo53	tʰu53	tʰuə53	tʰuə442	tʰuɤ51	tʰuo42	tʰo53	tʰo42	tʰo53	tʰo212	tʰʊ24	tʰuɤ53	tʰuə53	tʰuɤ53	tʰu35	tʰəu51	tʰo53	tʰɤu35	tʰo35	tʰo31	tʰo41	tʰo42	tʰo213	tʰo31	tʰo11	tʰɔ23	tʰɔ35|tʰɔ24	tʰɔ13	to53	tʰo32	tʰɔ21	tʰo53	ho31
始	ɕi/²	ʂʐ̩214	ʂʐ̩213	sz̩13	ʂʐ̩55	ʂʐ̩55	ʂʐ̩53	sz̩53	sz̩53	ʂʐ̩53	ʂʐ̩442	sz̩51	sz̩42	sz̩53	sz̩42	ʂʐ̩53	ʂʐ̩212	ʈ͡ʂʰʐ̩24	sz̩53	sz̩53	sz̩53	sz̩35	sz̩ʷ51	sz̩53	sz̩35	sz̩35	ɕi31	ʂʐ̩41	ʂʐ̩42	sz̩213	sz̩31	ʃï31	t͡sʰi35	t͡sʰi35	t͡sʰi35	si53	sy32	si21	si53	ti31
委	ʔɥe/¹	uei214	uei213	vei13	vei55	vəʔ55	uei53	uei53	uɨ53	vei53	vei442	vei51	uei42	uei53	uei42	uei53	uəi212	ue24	vei53	uei53	vei53	ue35	ue̞51	ʔui53	v̠u35	ue35	ue24	uei41	uəi42	ui213	vi44	vui24	wai35	wɐi35	wai35	ui53	uoi32	y21	ui53	ui213
威	ʔɥɨj/¹	uei55	uei44	vei21	vei213	ve213	uei24	uei21	uɨ44	vei44	vei31	vei44	uei55	uei55	uei55	uei44	uəi31	ue21	vei11	uei13	vei31	ue53	ue̞55	ʔui33	v̠u33	ue31	ue11	uei33	uəi33	ui42	vi44	vui24	wɐi53	wɐi55	wɐi55	ui55	uoi44	y54	ui33	ui23|ui35俗
娶	tsʰju/³	t͡ɕʰy214	t͡ɕʰy213	t͡ɕʰy13	t͡ɕʰy55	t͡sʰy55	t͡sʰy53	t͡ɕʰy53	t͡ɕʰy53	t͡ɕʰy53	t͡ɕʰy442	t͡ɕʰy51	t͡ɕʰy42	t͡ɕʰy53|t͡ɕy13	t͡ɕʰi42	t͡ɕʰi53	t͡sʰy212	t͡sʰz̩ʷ24	t͡sʰəʔ2|t͡ɕʰy53新	t͡sʰʌʔ13	t͡ɕʰy53	t͡ɕʰy35	t͡sʰi51	t͡sʰz̩ʷ53	t͡sʰz̩35	t͡ɕʰy35	t͡sʰi31	t͡si55	t͡sʰi42	t͡sʰy213	t͡sʰi31	t͡sʰi31	t͡sʰøy35	t͡sʰy35	t͡sʰøy35	t͡sʰu53	t͡sʰøy212	t͡sʰy21	t͡sʰua31訓讀	si213
婆	ba/¹	pʰo35	pʰɤ24	pʰo45	pʰə42	pʰə42	pʰo42	pʰo24～娘|pʰo44丈夫母親	pʰɔ24	pʰuə53	pʰə53	pʰɤ51	pʰo213	pʰo31	pʰo21	pʰo31	pʰo24	pʰʊ55	pʰɤ11	pʰɔ13|pei13老～	pʰɤ31	bu13	bu13	bo213	bøy31	pʰo44	pʰo44	po13	bo12	pʰo24	pʰo11	pʰo11	pʰɔ21	pʰɔ21	pʰɔ21	po35	po53	pɔ21|pɔ33賤	pʰua55|po55	fo31|ʔbo31
嫌	ɣem/¹	ɕian35	ɕian24	ɕian45	ɕiã42	ɕiã42	ɕian42	ɕiã24	ɕiã24	ɕian53	ɕiɛ̃n53	ɕian51	ɕiɛn213	ɕian31	ɕian21	ɕiɛ̃31	ɕien24	ɕiĩ55	ɕie11	ɕie̞13～疑|xæ13～疼咧	ɕie31	ɦi13	ɦiɪ13	ɦiẽ̞213	ji31|ɦa31	ɕie44	ɕiɛ44	ɕiẽ13	ɕiẽ12	ɕiɛn45	hiam11	hiɑm11	jim21	jim21	jim21	hiam35	hieŋ53	xiŋ21	hiam55	hiam31
孕	jiŋ/³	yn51	yn53	yn53	yẽ21	yə̃42	yn312	iẽ44	yə̃213	yŋ13	ỹn13	yŋ213	yn35	zuən13	zuen213	ĩ212	yn44	yn53	yəŋ45	iŋ13	ĩŋ55	ɦyŋ13|ɦioŋ13	ɦyən31	ɦin13	jaŋ31	yʌ̃22	yan44	yn55|yn11	yn55	yn21		in31	jɐn22	yn22	jɐn22	iŋ22|in21	ɛiŋ242	iŋ44	zeŋ35	kua33
字	dzi/³	t͡sz̩51	t͡sz̩53	ye53	t͡sz̩21	t͡sz̩42	t͡sz̩312	t͡sz̩44	t͡sz̩213	t͡sz̩13	t͡sz̩13	t͡sz̩213	t͡sz̩35	t͡sz̩13	t͡sz̩213	t͡sz̩212	t͡sz̩44	t͡sz̩53	t͡sz̩45	t͡sz̩35	t͡sz̩55	zz̩13	zz̩31	zz̩13	zz̩22	t͡sʰz̩22	t͡sʰz̩11	t͡sz̩55|t͡sz̩11	d͡zz̩21	t͡sʰz̩21	sz̩53	sï55	t͡si22	t͡sz̩22	t͡si22	t͡su22|li22	t͡sɛi242	t͡si44	zi31	t͡si33|tu23訓書
存	dzwon/¹	t͡sʰuən35	t͡sʰuən24	t͡sʰuən45	t͡sʰuẽ42	t͡sʰuə̃42	t͡sʰuən42	t͡sʰuẽ24	t͡sʰuə̃24	t͡sʰuŋ53	t͡sʰũn53	t͡sʰuŋ51	t͡sʰən213	t͡sʰən31|t͡sʰuən31	t͡sʰen21	t͡sʰuə̃31	t͡sʰun24	t͡sʰən55	t͡sʰuəŋ11	t͡sʰuŋ13	t͡sʰũŋ31	zəŋ13	zən13	d͡zen213	zø31	t͡sʰʌ̃44	t͡sʰuːə44	t͡sən13	d͡zən12	t͡sʰun24	t͡sʰun11	t͡sʰun11	t͡sʰyn21	t͡sʰyn21	t͡sʰyn21	t͡sun35	t͡souŋ53	t͡sɔŋ21	t͡sʰuŋ55	sun31
孫	swon/¹	suən55	suən44	suən21	suẽ213	suə̃213	suən24	suẽ21	suə̃44	suŋ44	sũn31	suŋ44	sən213	sən55|suən55	sen55	suə̃53	sun31	sən21	suəŋ11	suŋ13	sũŋ31	səŋ53	sən55	sz̩ʷen33	sø33	sʌ̃31	suːə11	sən33	sən33	sun42	sun44	sun24	syn53	ɬyn55	syn55	sun55|sŋ̍55	souŋ44	sɔŋ54	suŋ33|sɯŋ33姓	sun23|tun23
孝	xæw/³	ɕiɑu51	ɕiau53	ɕiɑu53	ɕiɔ21	ɕiɔ42	ɕiau312	ɕiau44	ɕiɔ213	ɕiɔ13	ɕiɔ13	ɕiɔ213	ɕiau35	ɕiau13	ɕiao213	ɕiɔ212	ɕiɔo44	ɕiɔ53	ɕiau45	ɕiɔ35|xɔ35～帽子	ɕiɔ55	hɔ35|ɕiɔ35	ɕiæ513	ɕiɔ445	huɔ42	ɕiɔ324|xɔ324	xo11	ɕiau55～順55|xau55～帽子	ɕiaɯ55	hɑu213	hau53	hɑu55	hau33	hau33	hau33	hau21|ha21	hɑu212	xau33	hau213|ha213	hiau35|ha35
孟	mæŋ/³	məŋ51	məŋ53	məŋ53	məŋ21	məŋ42	məŋ312	məŋ44	mə̃213	məŋ13	mə̃n13	mɤŋ213	moŋ35	moŋ13	moŋ213	moŋ212	mən44	məŋ53	məŋ45	məŋ35	mə̃ŋ55	mã13	mã31	moŋ13	miɛ22	mʌ̃22	man11	moŋ55	mən55	mɛn21|muŋ21	men53	men55	maŋ22	mɐŋ22	maŋ22	biŋ53	maiŋ242	maiŋ33	meŋ35	moŋ35
季	kjwiij/³	t͡ɕi51	t͡ɕi53	t͡ɕi53	t͡ɕi21	t͡ɕi42	t͡ɕi312	t͡ɕi44	t͡ɕji213	t͡ɕi13	t͡ɕi13	t͡ɕi213	t͡ɕi35	t͡ɕi13	t͡ɕi213	t͡ɕi212	t͡ɕi44	t͡sz̩53	t͡ɕi45	t͡ɕi35	t͡ɕi55	t͡ɕi35	t͡ɕi513	t͡ɕi445	t͡ɕy42	t͡ɕi324	t͡ɕi42	t͡ɕi55	t͡ɕi55	t͡ɕi45	ki53	kui55	kwɐi33	kʷɐi33	kwɐi33	kui21	kiɛ212	ky33	kʰui213	ki35|kui35
