鹹	ɣɛm¹	ɕian˧˥	ɕian˨˦	ɕian˦˥	ɕiã˦˨	ɕiã˦˨	ɕian˦˨	ɕiã˨˦～陽|xã˨˦～菜	ɕiã˨˦	ɕian˥˧	ɕiɛ̃n˥˧|xɛ̃n˥˧	ɕian˥˩|xan˥˩	ɕiɛn˨˩˧	xan˧˩	ɕian˨˩	ɕiɛ̃˧˩	ɕien˨˦	ɕiĩ˥˥	ɕie˩˩	ɕiɑŋ˩˧～阳|xɑŋ˩˧～菜	ɕie˧˩	ɦe˩˧	ɦiɪ˩˧	ɦiẽ̞˨˩˧	ɦa˧˩	ɕie˦˦|xɛ˦˦～鹽	xɔ˦˦	xan˩˧～魚	ɦan˩˨	han˨˦	ham˩˩	hɑm˩˩	ham˨˩	ham˨˩	ham˨˩	ham˧˥|kiam˧˥	kɛiŋ˥˧	aŋ˨˩	ham˥˥|kiam˥˥	ham˧˩
哀	ʔoj¹	ai˥˥	ai˦˦	nai˨˩	ŋɛ˨˩˧	ɣɛ˨˩˧	ai˨˦	ŋai˨˩	nɛ˦˦	ɛ˦˦	ɛ˧˩	ai˦˦	ŋai˥˥	ŋai˥˥	ŋai˥˥|ai˥˥新	æ˦˦	ae˧˩	ʐe̞˨˩	ɣai˩˩	ŋæ˩˧	ŋɛ˧˩	e˥˧	e̞˥˥	ʔe̞˧˧	e˧˧	ŋɛ˧˩		ŋai˧˧	ŋai˧˧	ŋai˦˨	oi˦˦	oi˨˦	ɔi˥˧	ɔi˥˥	ɔi˥˥	ai˥˥	ai˦˦	uɛ˥˦	ai˧˧	ai˨˧
品	pʰim²	pʰin˨˩˦	pʰin˨˩˧	pʰin˩˧	pʰiẽ˥˥	pʰiə̃˥˥	pʰin˥˧	pʰiẽ˥˧	pʰiə̃˥˧	pʰiŋ˥˧	pʰĩn˦˦˨	pʰiŋ˥˩	pʰin˦˨	pʰin˥˧	pʰin˦˨	pʰĩ˥˧	pʰin˨˩˨	pʰin˨˦	piəŋ˥˧	pʰiŋ˥˧	pʰĩŋ˥˧	pʰiŋ˧˥	pʰin˥˩	pʰin˥˧	pʰeŋ˧˥	pʰiʌ̃˧˥	pʰin˧˩	pʰin˦˩	pʰin˦˨	pʰin˨˩˧	pʰin˧˩	pin˧˩	pɐn˧˥	pɐn˧˥	pɐn˧˥	pʰin˥˧	pʰiŋ˧˨	pʰeiŋ˨˩	piŋ˥˧	fin˨˩˧
哭	kʰukʷ⁴	kʰu˥˥	kʰu˦˦	kʰu˨˩	kʰu˨˩˧	kʰu˥˥	kʰu˨˦	kʰu˨˩	kʰv̩˦˦	kʰu˩˧	kʰu˩˧	kʰu˨˩˧	kʰu˨˩˧	kʰu˧˩	kʰu˨˩	kʰu˧˩	kʰuʔ˥	kʰuəʔ˥	kʰuəʔ˨	kʰuʌʔ˩˧	kʰuəʔ˦˧	kʰoʔ˥	kʰoʔ˥	kʰoʔ˥	kʰu˨˩˧	kʰuʔ˨˩	kʰu˥	kʰu˨˦	kʰu˨˦	kʰuʔ˥	kʰuk˩	kʰuk˨˨	hok˥	huk˥˥	huk˥	kʰɔk˧˨|kʰau˩	kʰouʔ˨˧	kʰu˨˦	kʰau˨˩˧訓讀	xau˧˥訓號
脣	ʑwin¹	ʈ͡ʂʰuən˧˥	ʈ͡ʂuən˨˦	ʈ͡ʂʰuən˦˥|t͡sʰuən˦˥	ʈ͡ʂʰuẽ˦˨	ʈ͡ʂʰuə̃˦˨	ʈ͡ʂʰuən˦˨	p͡fʰẽ˨˦	fə̃˨˦	ʈ͡ʂʰuŋ˥˧	p͡fʰə̃n˥˧	ʈ͡ʂʰuŋ˥˩	ɕyn˨˩˧	suən˧˩	suen˨˩	ʂuə̃˩	ʂun˨˦	ʈ͡ʂʰuən˥˥	t͡sʰuəŋ˩˩	suŋ˩˧	t͡sʰũŋ˧˩	zəŋ˩˧	zən˩˧	d͡zz̩ʷen˨˩˧	joŋ˧˩	ɕiʌ̃˦˦|ɕyʌ̃˦˦	ɕyan˦˦	ʂən˩˧	ʂən˩˨	sun˦˥	sun˩˩	ʃun˩˩	søn˨˩	sɐn˨˩	søn˨˩	sun˧˥|tun˧˥	suŋ˥˧	sœyŋ˨˩|œyŋ˨˩	tuŋ˥˥	ʔdun˧˩
唱	tɕʰaŋ³	ʈ͡ʂʰɑŋ˥˩	ʈ͡ʂʰaŋ˥˧	ʈ͡ʂʰɑŋ˥˧|t͡sʰɑŋ˥˧	ʈ͡ʂʰaŋ˨˩	tʃʰaŋ˦˨	ʈ͡ʂʰaŋ˧˩˨	ʈ͡ʂʰaŋ˦˦	ʈ͡ʂʰɔ̃˨˩˧	ʈ͡ʂʰɑŋ˩˧	ʈ͡ʂʰɑ̃˩˧	ʈ͡ʂʰɑŋ˨˩˧	t͡sʰaŋ˧˥	t͡sʰaŋ˩˧	t͡sʰaŋ˨˩˧	ʈ͡ʂʰã̠˨˩˨	ʈ͡ʂʰaŋ˦˦	ʈ͡ʂʰɑ̃˥˧	t͡sʰɒ̃˦˥	ʈ͡ʂʰɑŋ˧˥	t͡sʰɑ̃˥˥	t͡sʰɑ̃˧˥	t͡sʰɑ̃˥˩˧	t͡sʰɑŋ˦˦˥	t͡ɕʰi˦˨	t͡ɕia˧˨˦	t͡ɕʰiau˦˨	ʈ͡ʂʰan˥˥	ʈ͡ʂʰɔn˥˥	t͡sʰɔŋ˨˩˧	t͡sʰoŋ˥˧	tʃʰoŋ˥˥	t͡sʰœŋ˧˧	t͡sʰœŋ˧˧	t͡sʰœŋ˧˧	t͡sʰiɔŋ˨˩|t͡sʰiũ˨˩	t͡sʰuɔŋ˨˩˨	t͡sʰiɔŋ˧˧	t͡sʰiaŋ˨˩˧|t͡sʰio˨˩˧	saŋ˧˥|sio˧˥
喜	xi²	ɕi˨˩˦	ɕi˨˩˧	ɕi˩˧	ɕi˥˥	ɕi˥˥	ɕi˥˧	ɕi˥˧	ɕji˥˧	ɕi˥˧	ɕi˦˦˨	ɕi˥˩	ɕi˦˨	ɕi˥˧	ɕi˦˨	ɕi˥˧	ɕi˨˩˨	sz̩˨˩	ɕi˥˧	ɕi˥˧	ɕi˥˧	ɕi˧˥	ɕi˥˩	ɕi˥˧	sz̩˧˥	ɕi˧˥	ɕi˧˩	ɕi˦˩	ɕi˦˨	ɕi˨˩˧	hi˧˩	hi˧˩	hei˧˥	hi˧˥	hei˧˥	hi˥˧	hi˧˨	xi˨˩	hi˥˧	hi˨˩˧
諠	xɥon¹	ɕyan˥˥	ɕyan˦˦	ɕyan˨˩	ɕyã˨˩˧	ɕyã˨˩˧	ɕyan˨˦	ɕyã˨˩	ɕyã˦˦	ɕyan˦˦	ɕyɛ̃n˧˩	ɕyan˦˦	ɕyɛn˥˥新|ɕiɛn˥˥舊	ɕyan˥˥	ɕian˥˥	ɕiɛ̃˦˦	ɕyen˧˩	ɕyĩ˨˩	ɕye˩˩	ɕye̞˩˧	ɕye˧˩	ɕi˥˧|ɕyø˥˧	ɕiø˥˥	sz̩ʷõ˧˧	ɕy˧˧	ɕye˧˩	ɕyɛ˩˩	ɕyẽ˧˧|ɕiẽ˧˧	ɕyẽ˧˧	ɕyɵn˦˨	sien˦˦	sien˩˩	hyn˥˧	hyn˥˥	hyn˥˧	huan˥˥|suan˥˥俗	hyoŋ˦˦	syiŋ˥˦	suaŋ˧˧	suaŋ˨˧
噎	ʔet⁴	iɛ˥˥	iɛ˦˦	ie˨˩	iə˨˩˧	iə˥˥	iɛ˨˦	iɛ˨˩	i˦˦	ie˩˧	iə˩˧	iɤ˨˩˧	ie˨˩˧	ie˧˩		iɛ˧˩	ieʔ˥	iɐʔ˥	iəʔ˨	iʌʔ˩˧	iaʔ˦˧	iɪʔ˥	iəʔ˥	ʔiəʔ˥	i˨˩˧	ieʔ˨˩		ie˨˦	i˨˦		et˥		jit˥	jit˧˧	jit˥	iat˧˨	iɛʔ˨˧	i˨˦	ik˨	zi˧˥俗|i˥˥
器	kʰij³	t͡ɕʰi˥˩	t͡ɕʰi˥˧	t͡ɕʰi˥˧	t͡ɕʰi˨˩	t͡ɕʰi˦˨	t͡ɕʰi˧˩˨	t͡ɕʰi˦˦	t͡ɕʰji˨˩˧	t͡ɕʰi˩˧	t͡ɕʰi˩˧	t͡ɕʰi˨˩˧	t͡ɕʰi˧˥	t͡ɕʰi˩˧	t͡ɕʰi˨˩˧	t͡ɕʰi˨˩˨	t͡ɕʰi˦˦	t͡sʰz̩˥˧	t͡ɕʰi˦˥	t͡ɕʰi˧˥	t͡ɕʰi˥˥	t͡ɕʰi˧˥	t͡ɕʰi˥˩˧	t͡ɕʰi˦˦˥	t͡sʰz̩˦˨	t͡ɕʰi˧˨˦	t͡ɕʰi˦˨	t͡ɕʰi˥˥	t͡ɕʰi˥˥	t͡ɕʰi˨˩˧	hi˥˧	hi˥˥	hei˧˧	hi˧˧	hei˧˧	kʰi˨˩	kʰɛi˨˩˨	kʰi˧˧	kʰi˨˩˧	xi˧˥|xui˧˥
囂	ŋaw¹	ɕiau˥˥	ɕiau˦˦	ɕiɑu˨˩	ɕiɔ˨˩˧	ɕiɔ˥˥	ɕiau˨˦	ɕiau˨˩	ɕiɔ˦˦	ɕiɔ˦˦	ɕiɔ˧˩	ɕiɔ˦˦	ɕiau˥˥	ɕiau˥˥	ɕiao˥˥	ɕiɔ˦˦	siɔo˧˩	ɕiɔ˨˩	ɕiau˩˩	ɕiɔ˩˧	ɕiɔ˧˩	ɕiɔ˥˧	ɕiæ˥˥	ɕiɔ˧˧	ɕiɛ˧˧	ɕiɔ˧˩		ɕiau˧˧	ɕiaɯ˧˧		hiau˦˦		hiu˥˧	hiu˥˥	hiu˥˧	hiau˥˥	hieu˦˦	siau˥˦	hiau˧˧	hiau˨˧
囊	naŋ¹	naŋ˧˥	naŋ˨˦	nɑŋ˦˥	naŋ˦˨	naŋ˨˩˧	naŋ˦˨	naŋ˨˩	nɔ̃˦˦	nɑŋ˥˧	lɑ̃˦˦˨	naŋ˥˩	naŋ˨˩˧	naŋ˧˩	naŋ˨˩	nã̠˧˩	laŋ˨˦	lɑ̃˥˥	nɒ̃˩˩	nɑŋ˩˧	nɑ̃˧˩	nɑ̃˩˧	nɑ̃˩˧	nɑŋ˨˩˧	nuɔ˧˩	la˦˦		lan˩˧	nɔn˩˨		noŋ˩˩	noŋ˩˩	nɔŋ˨˩	nɔŋ˨˩	nɔŋ˨˩	lɔŋ˧˥|nŋ̍˧˥	nouŋ˥˧	nɔŋ˨˩	laŋ˥˧	ʔdɔŋ˧˩|lɔŋ˧˩
囚	zjuw¹	t͡ɕʰiou˧˥|t͡ɕʰiou˥˥	t͡ɕʰiou˦˦	t͡ɕʰiou˦˥	t͡ɕʰiou˦˨	t͡sʰiou˦˨	siou˦˨	ɕiou˨˦	ɕiɯ˨˦	t͡ɕʰiəu˥˧	ɕiou˥˧|t͡ɕʰiou˥˧	t͡ɕʰiɤu˦˦	t͡ɕʰiəu˨˩˧	ɕiəu˧˩	t͡ɕʰiəu˨˩	t͡ɕʰiəu˧˩	t͡sʰiəɯ˨˦	t͡ɕʰiɯ˥˥	ɕiəu˩˩	ɕiəu˩˧	t͡ɕʰiəu˧˩	d͡ʑiɤ˩˧	zɤ˩˧	d͡ʑiø˨˩˧	d͡ʑɤu˧˩	t͡sʰiu˦˦	t͡ɕʰiu˦˦	t͡siəu˩˧	d͡ziəɯ˩˨		siu˩˩		t͡sʰɐu˨˩	t͡sʰɐu˨˩	t͡sʰɐu˨˩	siu˧˥	t͡sʰieu˥˧	t͡sʰiu˨˩	t͡sʰiu˥˥	siu˧˩|sɔu˧˩
因	ʔjin¹	in˥˥	in˦˦	in˨˩	iẽ˨˩˧	iə̃˨˩˧	in˨˦	iẽ˨˩	iə̃˦˦	iŋ˦˦	ĩn˧˩	iŋ˦˦	in˥˥	in˥˥	in˥˥	ĩ˦˦	in˧˩	in˨˩	iəŋ˩˩	iŋ˩˧	ĩŋ˧˩	iŋ˥˧	in˥˥	ʔin˧˧	j̠aŋ˧˧	iʌ̃˧˩	in˩˩	in˧˧	in˧˧	in˦˨	in˦˦	in˨˦	jɐn˥˧	jɐn˥˥	jɐn˥˥	in˥˥	iŋ˦˦	eiŋ˥˦	iŋ˧˧	in˨˧
團	dwan¹	tʰuan˧˥	tʰuan˨˦	tʰuan˦˥	tʰuã˦˨	tʰuã˦˨	tʰuan˦˨	tʰuã˨˦	tʰuã˨˦	tʰuan˥˧	tʰuɛ̃n˥˧	tʰuan˥˩	tʰan˨˩˧	tʰuan˧˩	tʰuan˨˩	tʰuã̠˧˩	tʰuaŋ˨˦	tʰʊ̃˥˥	tʰuæ̃˩˩	tuɑŋ˩˧～住|tʰuɑŋ˩˧	tʰuæ̃˧˩	dø˩˧	dø˩˧	duõ˨˩˧	dø˧˩	tʰo˦˦	tuːə˦˦	tõ˩˧	dɔn˩˨	tʰɵn˨˦	tʰon˩˩	tʰon˩˩	tʰyn˨˩	tʰyn˨˩	tʰyn˨˩	tʰuan˧˥|tʰŋ̍˧˥	tʰuaŋ˥˧	tʰuiŋ˨˩|tuiŋ˨˩	tʰuaŋ˥˥	huaŋ˧˩
園	ɣɥon¹	yan˧˥	yan˨˦	yan˦˥	yã˦˨	yã˦˨	yan˦˨	yã˨˦	yã˨˦	yan˥˧	yɛ̃n˥˧	yan˥˩	yɛn˨˩˧	yan˧˩	ian˨˩	iɛ̃˧˩	yen˨˦	yĩ˥˥	ye˩˩	ye̞˩˧	ye˧˩	ɦyø˩˧	ɦiø˩˧	ɦyõ˨˩˧	jy˧˩	ue˦˦	yɛ˦˦	yẽ˩˧	yẽ˩˨	yɵn˦˥	ian˩˩	ʒen˩˩	jyn˨˩	yn˨˩	jyn˨˩	uan˧˥|hŋ̍˧˥	huoŋ˥˧	xyiŋ˧˧	hŋ̍˥˥	zuaŋ˧˩|hui˧˩
國	kwok⁴	kuo˧˥	kuo˨˩˧	kuo˦˥	kuə˥˥	kuə˥˥	kuo˨˦|kuɛ˨˦	kuei˨˩	kuɨ˦˦	kuə˩˧	kuə˩˧	kuɤ˨˩˧	kuɤ˨˩˧	kue˧˩	kuɛ˨˩	ko˧˩	kueʔ˥	kuɐʔ˥	kuəʔ˨	kuʌʔ˩˧	kuaʔ˦˧	koʔ˥	kuəʔ˥	koʔ˥	kai˨˩˧	kuʔ˨˩	kuə˥	kuə˨˦	ko˨˦	kuɛʔ˥	kuet˩	kuet˨˨	kwɔk˧	kɔk˧˧	kwɔk˧	kɔk˧˨	kuɔʔ˨˧	ko˨˦	kok˨	kok˥
土	tʰu²	tʰu˨˩˦	tʰu˨˩˧	tʰu˩˧	tʰu˥˥	tʰu˥˥	tʰu˥˧	tʰu˥˧	tʰv̩˥˧	tʰu˥˧	tʰu˦˦˨	tʰu˥˩	tʰəu˦˨	tʰu˥˧	tʰu˦˨	tʰu˥˧	tʰu˨˩˨	tʰu˨˦	tʰu˥˧	tʰu˥˧	tʰu˥˧	tʰu˧˥	tʰəu˥˩	tʰu˥˧	tʰøy˧˥	tʰu˧˥	tʰəu˧˩	tʰəu˦˩	tʰəɯ˦˨	tʰu˨˩˧	tʰu˧˩	tʰu˧˩	tʰou˧˥	tʰu˧˥	tʰou˧˥	tʰɔ˥˧	tʰu˧˨	tʰu˨˩	tʰou˥˧	hɔu˧˩訓途|hɔu˨˩˧～產
在	dzoj²	t͡sai˥˩	t͡sai˥˧～早|t͡sai˨˩˧～家	tai˥˧|t͡sai˥˧	t͡sɛ˨˩	t͡sɛ˦˨	t͡sai˧˩˨	t͡sai˦˦	t͡sɛ˨˩˧	t͡sɛ˩˧	t͡sɛ˩˧	t͡sai˨˩˧	t͡sai˧˥	t͡sai˩˧	t͡sai˨˩˧現～|tai˨˩˧～家	t͡sæ˨˩˨	t͡sae˦˦	t͡se̞˥˧	t͡sai˦˥	t͡sæ˧˥	t͡sɛ˥˥	ze˩˧	ze̞˧˩	d͡ze̞˩˧	ze˧˥	t͡sʰɛ˧˥|t͡sʰɛ˨˨	t͡sʰə˨˦	t͡sai˥˥|t͡sai˩˩|təu˩˩～屋裡	d͡zai˨˩	t͡sʰai˨˩	t͡sʰoi˦˦|hoi˦˦|t͡sʰai˥˧	t͡sʰɑi˥˥	t͡sɔi˨˨	t͡sɔi˨˨	t͡sɔi˨˨	t͡sai˨˨	t͡sɑi˨˦˨	t͡sai˦˨	t͡sai˧˥|to˧˥	t͡sai˧˧|ʔdu˧˧訓
地	dij³	ti˥˩	ti˥˧	ti˥˧	ti˨˩	ti˦˨	ti˧˩˨	ti˦˦	t͡sz̩˨˩˧	ti˩˧	ti˩˧	ti˨˩˧	ti˧˥	ti˩˧	ti˨˩˧	ti˨˩˨	ti˦˦	t͡sz̩˥˧	ti˦˥	ti˧˥	ti˥˥	di˩˧	di˧˩	di˩˧	dei˨˨	tʰi˨˨	tʰi˩˩	ti˥˥|ti˩˩	di˨˩	tʰi˨˩	tʰi˥˧	tʰi˥˥	tei˨˨	ti˨˨	tei˨˨	ti˨˨|te˨˨～理|tue˨˨土～	tɛi˨˦˨	ti˦˦	ti˧˩	ʔdi˧˥|ʔdi˧˧|ʔdi˨˧
均	ɣwin³	t͡ɕyn˥˥	t͡ɕyn˦˦	t͡ɕyn˨˩	t͡ɕyẽ˨˩˧	t͡ɕyə̃˨˩˧	t͡ɕyn˨˦	t͡ɕyẽ˨˩	t͡ɕyə̃˦˦	t͡ɕyŋ˦˦	t͡ɕỹn˧˩	t͡ɕyŋ˦˦	t͡ɕyn˥˥	t͡ɕyn˥˥	t͡ɕin˥˥	t͡ɕĩ˦˦	t͡ɕyn˧˩	t͡ɕyn˨˩	t͡ɕyəŋ˩˩	t͡ɕyŋ˩˧	t͡ɕỹŋ˧˩	t͡ɕyŋ˥˧|t͡ɕioŋ˥˧	t͡ɕyən˥˥	t͡sz̩ʷen˧˧	t͡ɕoŋ˧˧	t͡ɕyʌ̃˧˩	t͡ɕyan˩˩	t͡ɕyn˧˧	t͡ɕyn˧˧	t͡ɕyn˦˨	kiun˦˦	kuŋ˨˦	kwɐn˥˧	kʰʷɐn˥˥	kwɐn˥˥|kʰwɐn˥˥	kun˥˥	kuŋ˦˦	kœyŋ˥˦	kɯŋ˧˧	kin˨˧|kun˨˧|xun˨˧
坐	dzwa²	t͡suo˥˩	t͡suo˥˧	t͡suo˥˧	t͡suə˨˩	t͡suə˦˨	t͡suo˧˩˨	t͡suo˦˦	t͡su˨˩˧	t͡suə˩˧	t͡suə˩˧	t͡suɤ˨˩˧	t͡suo˧˥	t͡so˩˧	t͡so˨˩˧	t͡so˨˩˨	t͡so˦˦	t͡sʊ˥˧	t͡suɤ˦˥	t͡ɕye̞˧˥|t͡suə˧˥	t͡suɤ˥˥	zu˩˧	zəu˧˩	d͡zo˩˧	zo˧˥	t͡sʰo˧˥	t͡sʰo˨˦	t͡so˥˥|t͡so˩˩	d͡zo˨˩	t͡sʰo˨˩	t͡sʰo˦˦	t͡sʰo˨˦	t͡sɔ˨˨|t͡sʰɔ˨˧	t͡sʰɔ˨˦	t͡sɔ˨˨|t͡sʰɔ˩˧	t͡so˨˨|t͡se˨˨	sɔy˨˦˨	t͡so˦˦	t͡so˧˥	t͡se˧˧
塊	kʰwoj³	kʰuai˥˩	kʰuai˥˧	kʰuai˥˧	kʰuɛ˨˩	kʰuɛ˦˨	kʰuai˧˩˨	kʰuai˥˧	kʰuɛ˥˧	kʰuɛ˥˧|kʰuɛ˩˧	kʰuɛ˦˦˨	kʰuai˨˩˧	kʰuai˦˨	kʰuai˥˧	kʰuai˦˨	kʰuæ˥˧	kʰuae˦˦	kʰue̞˥˧	kʰuai˦˥一～糖|kʰuai˥˧糖～～	kʰuæ˥˧|xuæ˥˧一～人	kʰuɛ˥˥兩～錢|kʰuɛ˥˧石頭～子	kʰue˧˥	kʰue̞˥˩˧	kʰue̞˦˦˥	kʰai˦˨	kʰua˧˨˦	kʰua˦˨	kʰuai˦˩	kʰuai˦˨	kʰuai˨˩˧	kʰuai˥˧		fai˧˧	fai˧˧|wai˧˧	fai˧˧	kʰuai˨˩	kʰuɑi˨˩˨		ko˨˩˧	xɔi˧˥|xuai˧˥
坤	kʰwon¹	kʰuən˥˥	kʰuən˦˦	kʰuən˨˩	kʰuẽ˨˩˧	kʰuə̃˨˩˧	kʰuən˨˦	kʰuẽ˨˩	kʰuə̃˦˦	kʰuŋ˦˦	kʰũn˧˩	kʰuŋ˦˦	kʰuən˥˥	kʰuən˥˥	kʰuen˥˥	kʰuə˦˦̃	kʰun˧˩	kʰuən˨˩	kʰuəŋ˩˩	kʰuŋ˩˧	kʰũŋ˧˩	kʰuəŋ˥˧	kʰuən˥˥	kʰun˧˧	kʰaŋ˧˧	kʰuʌ̃˧˩	kʰuɛ˩˩	kʰuən˧˧	kʰuən˧˧	kʰun˦˨	kʰun˦˦	kʰun˨˦	kʰwɐn˥˧	kʰʷɐn˥˥	kʰwɐn˥˥	kʰun˥˥	kʰuŋ˦˦	kʰɔŋ˥˦	kʰuŋ˧˧	xun˨˧
垂	dʑwe¹	ʈ͡ʂʰuei˧˥	t͡sʰuei˦˦|t͡sʰuei˦˦	t͡sʰuei˦˥	ʈ͡ʂʰuei˦˨	ʈ͡ʂʰue˦˨	ʈ͡ʂʰuei˦˨	p͡fʰei˨˦	ʈ͡ʂʰuɨ˨˦	ʈ͡ʂʰuei˥˧	p͡fʰei˥˧	ʈ͡ʂʰuei˥˩	t͡sʰuei˨˩˧	t͡sʰuei˧˩	t͡sʰuei˨˩	ʈ͡ʂʰuei˧˩	ʈ͡ʂʰuəi˨˦	ʈ͡ʂʰue˥˥	t͡sʰuei˩˩	t͡sʰuei˩˧	t͡sʰuei˧˩	zø˩˧	ze̞˩˧	d͡zz̩ʷei˨˩˧	d͡zz̩˧˩	ɕye˦˦	ɕy˦˦	t͡ɕyei˩˧	d͡ʑyəi˩˨	t͡sʰui˨˦	sui˩˩	sui˩˩	søy˨˩	sui˨˩	søy˨˩	sui˧˥|se˧˥	suoi˥˧	sy˧˧|ty˦˦	sui˥˥	sui˧˩
堂	daŋ¹	tʰɑŋ˧˥	tʰaŋ˨˦	tʰɑŋ˦˥	tʰaŋ˦˨	tʰaŋ˦˨	tʰaŋ˦˨	tʰaŋ˨˦	tɔ̃˨˦	tʰɑŋ˥˧	tʰɑ̃˥˧	tʰɑŋ˥˩	tʰaŋ˨˩˧	tʰaŋ˧˩	tʰaŋ˨˩	tʰã̠˧˩	tʰaŋ˨˦	tʰɑ̃˥˥	tʰɒ̃˩˩	tʰɑŋ˩˧	tʰɑ̃˧˩	dɑ̃˩˧	dɑ̃˩˧	dɑŋ˨˩˧	duɔ˧˩	tʰa˦˦	tau˦˦	tan˩˧	dɔn˩˨	tʰɔŋ˨˦	tʰoŋ˩˩	tʰoŋ˩˩	tʰɔŋ˨˩	tʰɔŋ˨˩	tʰɔŋ˨˩	tɔŋ˧˥|tŋ̍˧˥	touŋ˥˧	tɔŋ˨˩	tʰaŋ˥˥|tɯŋ˥˥	haŋ˧˩|ʔdo˧˩
堆	twoj¹	tuei˥˥	tuei˦˦	tuei˨˩	tuei˨˩˧|t͡suei˨˩˧	tue˨˩˧|t͡sue˨˩˧	tuei˨˦	tuei˨˩	tuɨ˦˦	tuei˦˦	tuei˧˩	tuei˦˦	tei˥˥	tuei˥˥	tuei˥˥	tuei˦˦	tuəi˧˩	te˨˩	tuei˩˩|t͡suei˩˩	t͡suei˩˧|tuæ˩˧	tuei˧˩	te˥˧	te̞˥˥	tui˧˧	tai˧˧	tɛ˧˩	tə˩˩	tei˧˧	təi˧˧	tui˦˨	toi˦˦	toi˨˦	tøy˥˧	tui˥˥	tøy˥˥	tui˥˥|tu˥˥	tøy˦˦	to˥˦	tui˧˧|tu˧˧	ʔdui˨˧
增	tsoŋ¹	t͡səŋ˥˥	t͡səŋ˦˦	t͡səŋ˨˩	t͡səŋ˨˩˧	t͡səŋ˨˩˧	t͡səŋ˨˦	t͡səŋ˨˩	t͡sə̃˦˦	t͡səŋ˦˦	t͡sə̃n˧˩	t͡sɤŋ˦˦	t͡sən˥˥	t͡sən˥˥	t͡sen˥˥	t͡sə˦˦̃	t͡sən˧˩	t͡sən˨˩	t͡səŋ˩˩	t͡səŋ˩˧	t͡sə̃ŋ˧˩	ʈ͡ʂəŋ˥˧	t͡sən˥˥	t͡sen˧˧	t͡saŋ˧˧	t͡sʌ̃˧˩	t͡sɛ˩˩	t͡sən˧˧	t͡sən˧˧	t͡sɛn˦˨	t͡sen˦˦	t͡sen˨˦	t͡sɐŋ˥˧	t͡sɐŋ˥˥	t͡sɐŋ˥˥	t͡siŋ˥˥	t͡sɛiŋ˦˦	t͡saiŋ˦˦	t͡seŋ˧˧	t͡seŋ˧˧|t͡sɔŋ˧˥
壁	pek⁴	pi˥˩	pi˥˧	pi˥˧	pi˨˩	pi˥˥	pi˧˩˨	pi˨˩	pji˦˦	pi˩˧	pi˩˧	pi˨˩˧	pi˨˩˧	pi˧˩	pi˨˩	pi˧˩	piʔ˥	piəʔ˥	piəʔ˨	piʌʔ˩˧	piəʔ˦˧	piɪʔ˥	piəʔ˥	piəʔ˥	pi˨˩˧	piʔ˨˩	pi˥	pi˨˦|pia˨˦	piɒ˨˦	piɑʔ˥	piak˩	piɑk˨˨	pek˥	pek˥˥	pik˥	pik˧˨|piaʔ˧˨	piɛʔ˨˧	pi˨˦|pia˨˦	piaʔ˨	ʔbek˥|ʔbia˥˥
士	ɖʐi²	ʂʐ̩˥˩	ʂʐ̩˥˧	sz̩˥˧	ʂʐ̩˨˩	ʂʐ̩˦˨	ʂʐ̩˧˩˨	sz̩˦˦	sz̩˨˩˧	ʂʐ̩˩˧	ʂʐ̩˩˧	sz̩˨˩˧	sz̩˧˥	sz̩˩˧	sz̩˨˩˧	sz̩˨˩˨	sz̩˦˦	sz̩˥˧	sz̩˦˥	sz̩˧˥	sz̩˥˥	zz̩˩˧	zz̩˧˩	zz̩˩˧	zz̩˧˥	sz̩˨˨	sz̩˩˩	sz̩˥˥	sz̩˥˥	sz̩˨˩	sz̩˥˧	sï˥˥	si˨˨	sz̩˨˨	si˨˨	su˨˨	søy˨˦˨	su˦˦	sɯ˧˥	si˧˧
壬	ɲim¹	ʐən˧˥	ʐən˨˦	ʐən˦˥	ʐẽ˦˨	iə̃˦˨	ʐən˦˨	ʐẽ˨˦	ʐə̃˥˧	ʐəŋ˥˧	ʐə̃n˥˧	ʐɤŋ˥˩	nən˨˩˧	zən˧˩	zen˨˩	ʐə̃˧˩	ʐən˦˦	ʐən˥˥	zəŋ˩˩	ʐəŋ˩˧	ʐə̃ŋ˧˩	ȵiŋ˩˧|zəŋ˩˧	ȵin˩˧	zen˨˩˧	ȵaŋ˧˩	iʌ̃˦˦	ian˦˦	ʐən˩˧	in˩˨	lɨn˦˥	ŋim˩˩	ŋim˩˩	jɐm˨˩	jɐm˨˩	jɐm˨˩	lim˧˥	iŋ˥˧	iŋ˨˩	zim˧˥	zim˧˩
